,listing_id,id,date,reviewer_id,reviewer_name,comments,review_lang
73500,58503,24464989,2014-12-29,22270939,Walter," Vi tr ffade Visala i hennes hus och fick en tour av l genheten samt en f rklaring av hur g r man med Tv n tv ttmaskin osv Visala l mnade kaffe te f r oss och f rst s vi fick handdukar tv l shampoo osv och ven en choklad p kudden , Man k nner sig v ldigt v lkommen i hennes hus Hon och hennes man r v ldigt lugna ppna och v lkomnande fr n f rsta dagen man k nner sig hemma speciellt n r man tr ffar Maria deras hund ,  , Beskrivning av boendet r korrekt det ser ut precis som p bilderna Det r lugn och enkelt att sova och l genheten har egen entr s det k nns ganska privat ,  , Visala s hus st r mitt i Greenwood med fantastiska m jligheter f r olika restauranger beer gardens kaf er osv Till centrala Seattle tar det 20 minuter i bussen och man ta den 50 meter fr n hennes hus , F r oss det var precis vad vi f rv ntade ,  ",sv
73528,58503,33780266,2015-06-01,26364717,Mark," We hebben Visala zelf niet gezien maar er lag lekkere chocola voor ons klaar Haar zoon hebben we gezien toen we uitcheckten en hij was gastvrij Je zit zo op de snelweg maar in de buurt merk je dat helemaal niet we hebben een leuke wandeling gemaakt naar het meer in de buurt , De kelder is een heerlijk grote ruimte Erg fijn is dat de slaapkamer en de woonkamer twee aparte ruimtes zijn Onze dochter kon zo lekker slapen terwijl wij nog in de woonkamer konden zitten Onze eenjarige dochter vond de versieringen van het bad helemaal geweldig Ze bleef maar aanwijzen en zeggen wat er op geplakt was Erg leuk , ",nl
73615,444221,6145423,2013-08-01,5400302,Bernd, Ich hielt mich f r 2 Monate dort auf Insgesamt hat es mir gut gefallen Atmosph re und Lebensart des Hauses ist locker und angenehm Das Zimmer hat die f r mich erforderliche Privatheit und R ckzugsm glichkeit Es herrscht ein ziemliches gro es Kommen und Gehen von G sten die meist freundlich und kommunikativ sind Einziger Wermutstropfen die Sauberkeit im Haus K che und Bad f r mich kaum benutzbar weil verschmutzt und z T f r meine Begriffe hygienischen Standards nicht entspricht Eigene Versuche dem ab zu helfen vor allem im Bad wurde durch einen Teil der G ste umgehend wieder verschmutzt Gastgeberin Erinn kam mit dem Putzen leider nicht nach Funktionierende Ger tschaften wie Staubsauger nicht vorhanden oder selbst total verschmutzt Besen und Schaufel ,de
73647,444221,49957444,2015-10-07,41600866,Bo, good price make me feel at home,nl
73696,1439237,18558209,2014-08-28,15903369,Bernardo," Stephanie es un ngel Una verdadera amiga en Seattle Nos dio toda la informaci n necesaria sobre la ciudad y se esforz en comunicarse con nuestro ingl s desastroso Todo lo que puedo decir de ella es de 10 El barrio de lo mejor en Seattle bien comunicado seguro y con restaurantes y bares peque os y muy agradables , La habitaci n muy amplia con todos los detalles necesarios una gran cama de matrimonio y una peque a pero muy confortable Mi mejor experiencia airbnb ",es
73770,4157572,30137072,2015-04-18,11393464,João Christiano," Todo tempo de minha estadia na casa de Stevie e Kevin foram espetaculares superaram minhas expectativas a fam lia muito atenciosa come ando de Leo e o casal de gato que me recepcionaram logo que acordei para receber os grandes amigos , Quanto ao lugar Columbia City nada a desejar para lugar algum se encontra tudo sem precisar carro f cil acesso ao mercado um excelente meio de transporte que pode te interligar a qualquer lugar do mundo come ando do Light Rail que te leva do aeroporto at o centro de Seattle passando por Columbia City por onde tive grandes alegrias de pensar que tudo poss vel com boa vontade racional que o povo americano sabe ter , Muito obrigado Airbnb por me dar este previlegio de conhecer este casal maravilhoso Stevie e Kevin um lugar que est para sempre em meu cora o que pretendo voltar logo , Christiano Godoy ",pt
73912,1950012,19757975,2014-09-17,20998967,Kohei,  ,ja
73950,4581124,42417760,2015-08-13,33053816,Hélène," Aaron poss de une charmante maison proximit du centre de Seattle Nous avons t tr s bien accueilli par sa fille et lui m me La chambre et la salle de bain est la hauteur de l annonce pr sent e je vous recommande donc cette chambre sans h sitation Aaron a eu la gentillesse de nous pr ter un pass qui nous a permis de d ner dans le Space Needle tout en b n ficiant de 50 de r duction sur l addition , Un GRAND merci lui pour cette magnifique soir e qui restera dans nos m moires ",fr
74090,4264056,32492922,2015-05-19,18418095,Brent, Excellent location,fr
74100,4264056,39375332,2015-07-23,640745,Delite, Very true to description ,es
74111,4264056,47372742,2015-09-18,40768340,Siegrid," Die Lage der Wohnung war ideal da wir mit dem Zug angereist waren , Die Wohnung war mit dem n tigsten ausgestattet im Badezimmer das Waschbecken mit Rostflecken der Duschvorhang mit Schimmel Wir wollten dort nicht duschen hatten versucht den Schimmel zu entfernen Kontakt zu Amy nur ber Haustelefon zur Schl ssel bergabe Ich hatte im Email nach Anreisem glichkeiten vom Bahnhof zur Wohnung gefragt bekam aber keine Antwort darauf ",de
74150,1157083,27046017,2015-02-24,24131320,Jie,  ,zh-cn
74264,481220,5840076,2013-07-19,3256623,Bernard," Un appartement meubl avec gout Tr s fonctionnel et bien situ , Des hotes acceuillants attentionn s sans etre envahissants , ",fr
74310,481220,16456778,2014-07-28,11653915,Beate, Der Aufenthalt im Garden Apt von Nadine war wunderbar Alles ist so sch n wie auf den Bilder Die Gegend ist sehr ruhig und sicher Man ist schnell mit dem Bus Downtown und in Laufn he zur Space Needle Wir haben und dort sehr wohl gef hlt Nadine war sehr nett und hilfsbreit Wir w rden jederzeit wieder dort bernachten wenn wir in Seattle w ren ,de
74334,481220,27186041,2015-02-27,28079368,Zou,  2 ,zh-cn
74391,490076,17608852,2014-08-15,9265924,Beatrice," Tres bon accueil emplacement parfait fremont est un emplacement id al pour seattle calme tr s, belle vue plein de restaurant et bar sympa website hidden petite maison est parfaite tout ce que vous avez besoin est dispo Merci Ann pour votre accueil Seattle est une ville tr s int ressante visiter ainsi que ses alentours ",fr
74398,490076,19877804,2014-09-20,19336030,Odile, Logement tr s agr able literie excellente quipement suffisant wifi performant lieu calme et bien situ pour rejoindre down Town Je recommande ce airbnb ,fr
74557,1978743,12228999,2014-04-26,14565253,Veronique," The place to stay in Seattle , J ai pass un excellent s jour chez Abil et Melissa La chambre est superbe tout est d cor avec d licatesse et finesse le moindre d tail a son importance Le lit est tr s confortable id al pour dormir profond ment La maison est un havre de paix en rentrant d une longue journ e de travail ou d excursion Et le petit d jeuner que dire des muffins aux myrtilles tout droit sorti du four un vrai r gal Abil et M lissa sont charmantes et super accueillantes elles adorent leur ville et seront les meilleurs guide pour vous indiquer des balades des restaurants des shows Et pour couronner le tout vous tes au coeur de la ville , Bref ne cherchez pas plus loin pour vous loger ",fr
74951,10385,40248753,2015-07-29,20881690,Jade, Nous avions la chambre situ e au 1er tage au dessus du salon de coiffure Quartier tr s calme et proche du centre en voiture 15 minutes peine La chambre et la salle de bain sont propres et agr ables Thank you very much ,fr
75101,841049,12027604,2014-04-21,988516,Daniel, nice room ,sk
75109,841049,13791216,2014-06-04,14954985,Mika,"  ,  ,  ,  Vivace ,  Alexia ",ja
75232,841049,48587718,2015-09-27,10583785,Soo Hyun, She made me feel very welcome,nl
75250,6118291,34044293,2015-06-03,28875061,Clement, Tr s chouette petite maison dans un quartier tr s sympa et tr s vivant Le centre ville est largement accessible pied donc pour de chute parfait pour quelques jours Seattle La maison ne manque de rien l accueil est tr s soign et tout est fait pour que l on se sente a l aise et en toute simplicit A recommander vivement ,fr
75338,1593991,49764802,2015-10-06,35715734,Christoph, Wir haben und bei Stan und Carrie rundrum wohl gef hlt Airbnb mag vielleicht auf einem Segelboot ein wenig ungew hnlich sein aber obwohl es nat rlich etwas enger als in einer Wohnung war hat uns nichts gest rt Im Gegenteil die vordere Kabine die wir hatten war kuschelig und gem tlich Wir wurden herzlich aufgenommen mit wunderbarem Fr hst ck und Kaffe Tee am Bett versorgt Am Sonntag kamen wir von einem Auflug in die Stadt zur ck und fanden Leckereien und frisch gemachten Salat vor ohne dass wir damit gerechnet h tten Also nochmals herzlichen Dank an Stan und Carrie f r die sch ne Zeit und die netten Gespr che in Seattle ,de
75406,4711069,40559342,2015-08-01,13881813,Suzi, Vue extraordinaire sur Seattle et sur le lac Washington Maison agr able donn pour 10 mais 7 vrais couchages et des matelas gonflables pour les 3 autres ,fr
75420,4711069,49588994,2015-10-05,28478098,转圈,  ,zh-cn
75691,496074,36002972,2015-06-24,4038808,Patricia Et Michel, tr s agr able maison dans un super quartier Liza est sympathique tout comme la plupart des habitants de Seattle toujours pr ts blaguer ou aider les visiteurs un peu perdus je garde un excellent souvenir de mon s jour ,fr
75768,6838418,52384585,2015-10-28,170071,Sam, Simple great ,ro
75775,6838418,55011281,2015-11-27,41743283,Wang, nice,pl
75915,6872650,46450889,2015-09-10,27386834,Steve, All was good ,so
75936,1002835,25267687,2015-01-11,23162937,Fran," El barrio donde est ubicado es lo mejor de este apartamento , El lugar definitivamente no est bien mantenido y presentado y el servicio brindado por Cristina no es bueno ya que ella no est viviendo en Seattle y no est al tanto de c mo se encuentra el apartamento verdaderamente Cuando llegamos el apartamento estaba cerrado y la primera noche pasamos mucho frio cosa que por suerte con el paso de los dias se fue solucionando No habia toallas en el lugar y luego nos trajeron un juego solamente con lo cual estaba muy justo Tampoco habia frazadas inicialmente pero luego fueron provistas , Respecto a la descripcion del apartamento yo no habia leido que era acceso solo por escalera descubierta y en las fotos se ve un LED TV que no se encuentra ahi , Tuve que comunicarme con Cristina varias veces para ir solucionando las cosas que iban apareciendo lo que hizo que no pueda disfrutar mi estadia como corresponde y hubo algo que me molesto mucho de su lado cuando en una de las conversaciones me dijo que Airbnb no es un hotel Para m este no es el esp ritu de alguien que quiere alojar y hacer sentir c mo a alguien en su casa , ",es
76167,1214316,16836956,2014-08-03,16444718,Eun Jeong,"  ,  6 ,  ,  ",ko
76234,2593263,20887598,2014-10-06,22029469,Claudia," Un lugar muy bien ubicado donde caminando solo unos minutos puedes llegar al down town nosotras estuvimos solo dos d as nunca tuvimos la oportunidad de conocer al anfitri n Paul pero la verdad la manera en que administra esto del hospedaje te hace sentir c moda , Es una muy buena opci n si estas de paso por sesttle ",es
76238,2593263,30364517,2015-04-20,31315865,Amanda, Un lugar muy c modo limpio y seguro para hospedarse Muy acogedor y convenientemente ubicado cerca de restaurantes y tiendas Adem s de que su anfitri n Paul fue un amor de persona y dispuesto a ayudar a toda hora Se los recomiendo ,es
76249,2593263,35233835,2015-06-16,33491499,Lin,"  ,  , Paul ",zh-tw
76267,2593263,47329210,2015-09-17,39694882,Françoise," Nous avons beaucoup appr ci notre s jour Spring Street la chambre est tr s spacieuse confortable avec acc s la cuisine et la buanderie bien situ e par rapport aux transports en commun et aux commerces dans un quartier calme , Cette maison respire la s r nit la qui tude on s y sent bien d s l arriv e , Paul nous a accueilli avec beaucoup de chaleur et de gentillesse r pondant tr s rapidement aux renseignements qu on lui demandait",fr
76295,103908,47539996,2015-09-20,43463390,Yadira, Tuvimos una excelente estadia El apartamento era id ntico a las fotos muy c modo limpio todo estaba en su lugar Trung muy amablemente nos recibi con una deliciosa caja de chocolates y un buen vino Realmente disfrutamos la estancia y lo recomendamos Ademas que la zona esta muy bonita ,es
76386,1039766,11851469,2014-04-16,12338220,Kevin, Slept great,ro
76400,1039766,15304248,2014-07-07,1165772,Evelyne," Lillian est une excellente h te Elle peut prendre le temps de r pondre vos questions sur la ville et elle est sympathique et tr s discr te La chambre est d une belle grandeur pour un voyageur seul et tr s propre Son appartement est parfaitement bien situ dans le quartier Capitoll Hill pr s des rues commerciales mais assez loin pour y tre tranquille J ai vraiment appr ci y rester durant mon voyage de 10 jours Seattle ,  , Lilian was an excellent host She is open to answers questions about the city or chat with you if you want and she s very discreet too The room is large and the appartement is kept very clean Her apartment is perfectly located in the neighborhood Capitoll Hill near commercial street but far enough to be quiet I really enjoyed my stay there during my 10 days trip ",fr
76513,7821003,55288938,2015-11-29,27763657,Andrew, Great quiet comfortable space ,fr
76518,3004007,15548784,2014-07-11,10347115,Quentin, Tr s jolie maison dans un quartier fort agr able tr s vert Jee et david ont t s adorables et nous ont acceuillis formidablement Tout tait parfait lits confortables cuisne et salle de bain spacieux d coration de bon gout et un jardin agr able Nous y avons pass tr s bon sejour A recommander ,fr
76520,3004007,16610688,2014-07-30,2458409,Clara Elisa," Realy better than in the pictures Well located beautiful cosy and full of details for our kids and for us Very clean and confortable , Jee and David were so friendly , Would rent again , Fue una casa perfecta bien decorada amplia totalmente equipada camas c modas ducha estupenda un gran jard n y una situaci n ideal a escasos minutos a pie de la playa y el parque Jee y David hablan espa ol y son muy amables Esperamos volver pronto ",es
76640,3303978,36011696,2015-06-24,19567524,Klaus," Wir haben uns bei Andrea sehr wohlgef hlt Die Wohnung befindet sich in einem kleinen Haus Das komplette Dachgeschoss ist sehr nett und einladend eingerichtet In der K che fanden wir alles was f r einen mehrt gigen Aufenthalt notwendig war Gesch fte sind fu l ufig zu erreichen Die Haltestelle Downtown erreicht man in 5 Gehminuten Downtown mit dem Bus in ca 30 Minuten , Andrea ist eine nette freundliche Gastgeberin sodass wir spontan um eine Nacht verl ngert haben , Danke f r einen netten Aufenthalt in Seattle ",de
